0	0.270867142964502
1	0.5285403274684182
2	0.32716075768438474
5	0.3291888935718912
6	0.5092052071994376
8	0.40010186350379423
10	0.33250276367449777
12	0.327635556039298
14	0.3268919887752078
15	0.35852570361548
17	0.34671374966932533
18	0.30899962314238344
20	0.39908517300567836
21	0.34671374966932533
22	0.32755652508865774
27	0.9595667554640797
30	0.4062242936546039
31	0.8040907032680148
34	0.5749520057111366
35	0.44563257439197335
37	0.327635556039298
38	0.25686445071912417
39	0.2846779114490876
40	0.2785132477048717
45	0.327635556039298
46	0.29986875482993164
48	0.2691641872664146
49	0.3082635097877141
50	0.25483989022661147
51	0.3266863130779254
52	0.5518682570156881
54	0.5845950008385317
55	0.43895297136839695
60	0.3245243246718249
62	0.5804401911846221
64	0.4062242936546039
65	0.3269591835469694
66	0.33701196966310193
68	0.18384679204973553
71	0.25431159150023996
74	0.5291531392862157
75	0.3261174474925476
76	0.3270498957322936
77	0.327635556039298
78	0.47580460106245437
79	0.3446654501969329
81	0.3331688316088186
85	0.20473726515584323
89	0.327635556039298
90	0.327635556039298
92	0.4849862782386688
96	0.43536329259125606
97	0.5903599306574404
100	0.3270498957322936
101	0.3270498957322936
102	0.6469635980272275
103	0.32993550588585535
104	0.22511311766521952
105	0.3270498957322936
107	0.32659146666865835
108	0.3270498957322936
109	0.33209636822242933
113	0.2797279980046637
116	0.32649663444323207
118	0.9718616517575159
122	0.3551241016690632
124	0.6469635980272275
127	0.3241935632112595
132	0.29625990943146974
133	0.33921195550996874
140	0.4172423902193956
141	0.32649663444323207
142	0.3011377717386457
144	0.34087677720041804
145	0.4131293260482154
150	0.3448602793513771
154	0.32483937241661803
155	0.5820795284860649
156	0.32643329442142677
157	0.327635556039298
158	0.32996715774996516
159	0.18882767472533044
161	0.3575345545237229
162	0.32659146666865835
165	0.43953661955566675
167	0.4718580607127605
170	0.4304757098945528
171	0.221808776011804
172	0.31154475318172603
173	0.32716075768438474
175	0.2995443323752941
178	0.34671374966932533
179	0.29780893343408854
181	0.35476583403606027
185	0.5011746603286511
187	0.4013624658985032
188	0.32792479942390673
190	0.34671374966932533
193	0.3690089005793892
194	0.4062242936546039
196	0.32649663444323207
198	0.32649663444323207
200	0.3331688316088186
202	0.3217574208463483
204	0.327635556039298
205	0.36657270691498894
206	0.3011377717386457
208	0.32649663444323207
210	0.3238471135255966
211	0.3785932257537183
214	0.27257383182826056
215	0.6981707235018866
218	0.6125883309040743
220	0.327635556039298
222	0.327635556039298
223	0.3270498957322936
229	0.257170132964941
230	0.5804401911846221
231	0.32659146666865835
233	0.25241117976001415
235	0.32573848793324756
236	0.33921195550996874
238	0.33701196966310193
239	0.34388665604305485
240	0.2960952275942327
241	0.29986875482993164
242	0.33701196966310193
243	0.3241304549589777
245	0.5447799540354905
247	0.41411778159496565
249	0.33921195550996874
250	0.3246029771857938
251	0.30906845253537785
252	0.4013624658985032
253	0.3020460808899068
255	0.4172423902193956
258	0.9996576841021886
261	0.25241117976001415
262	0.596027519756918
263	0.29780893343408854
264	0.32649663444323207
266	0.25483989022661147
267	0.27265934256382257
268	0.8721010265595435
270	0.4199367272470233
271	0.29780893343408854
272	0.4034621227175914
278	0.221808776011804
279	0.3462298489554659
283	0.327635556039298
285	0.32996715774996516
293	0.3306825950170546
294	0.3270498957322936
298	0.41783734399434513
299	0.9718616517575159
301	0.2745273505947711
302	0.29780893343408854
303	0.3441786057763828
304	0.327635556039298
306	0.7417103582775788
308	0.3315227204831274
309	0.5310153047467046
310	0.6402956414921132
311	0.968126213696552
312	0.3690089005793892
313	0.3270498957322936
315	0.3268919887752078
316	0.33921195550996874
317	0.350630975104489
318	0.9043666363070512
319	0.7916747383710168
320	0.3246029771857938
327	0.34671374966932533
331	0.40947025546732246
333	0.25686445071912417
334	0.7667502452360108
337	0.81187544331029
338	0.327635556039298
342	0.34671374966932533
344	0.34671374966932533
345	0.34671374966932533
346	0.34671374966932533
350	0.3321158190390009
351	0.4368301133743532
352	0.2972872623623641
354	0.3245084441157854
356	0.5550955806105825
358	0.32698688008163784
361	0.3458965382257153
362	0.38270198353615054
363	0.3238471135255966
364	0.29986875482993164
366	0.5455501856800508
367	0.3245243246718249
372	0.327635556039298
374	0.24296689386817388
375	0.5749520057111366
378	0.312481892306565
379	0.32659146666865835
380	0.9555037910318266
382	0.32716075768438474
384	0.3270498957322936
386	0.25431159150023996
389	0.34281718370588826
390	0.7712311261548656
391	0.3266703778901288
392	0.22511311766521952
395	0.3266703778901288
397	0.39908517300567836
399	0.34534758025237644
401	0.327635556039298
402	0.2797279980046637
403	0.3011377717386457
406	0.32649663444323207
408	0.32659146666865835
409	0.257170132964941
412	0.6075751158698125
413	0.29780893343408854
416	0.3954757719278042
418	0.34671374966932533
420	0.3270498957322936
422	0.32697093735236793
424	0.3460834484356419
425	0.3246029771857938
428	0.32649663444323207
432	0.33921195550996874
434	0.46230624251132885
436	0.3730386372314114
439	0.33701196966310193
440	0.3700135389578884
441	0.3331688316088186
443	0.34671374966932533
447	0.4013624658985032
451	0.31628950583814863
452	0.4063457881604548
453	0.6038849458257673
456	0.4013624658985032
457	0.4450467248474702
458	0.33701196966310193
460	0.4013624658985032
462	0.45173442912199196
465	0.3238471135255966
467	0.4013624658985032
471	0.32996715774996516
474	0.33446344403569606
475	0.5097979288100445
476	0.32015639083363573
477	0.27017206600987975
479	0.37391237966729357
481	0.29780893343408854
482	0.327635556039298
483	0.33350423122516765
484	0.6120044871648987
485	0.257170132964941
487	0.41448454475643814
489	0.32944720823364704
491	0.3246029771857938
492	0.41783734399434513
493	0.4990366449912513
494	0.327635556039298
495	0.3524330279572515
496	0.5584176161277219
500	0.32996715774996516
501	0.32649663444323207
503	0.33350423122516765
505	0.6820345436527417
506	0.4629171249608481
511	0.327635556039298
513	0.477343028006121
516	0.33701196966310193
518	0.33921195550996874
519	0.3270498957322936
520	0.6802741467801344
521	0.3270498957322936
522	0.3245084441157854
523	0.5677480693496643
524	0.3245243246718249
526	0.33701196966310193
527	0.9510945759499184
529	0.26035741264643075
530	0.3690089005793892
531	0.3245243246718249
532	0.2972872623623641
533	0.44734095133695767
535	0.4639894299045097
538	0.3525972034746798
542	0.25204518056463654
545	0.39908517300567836
549	0.4131293260482154
553	0.3245084441157854
557	0.9555037910318266
558	0.596027519756918
561	0.3270498957322936
563	0.327635556039298
564	0.327635556039298
566	0.3270498957322936
567	0.5067791036073139
570	0.33701196966310193
572	0.4006891812834254
573	0.32649663444323207
578	0.29610996769331754
580	0.3852140921903926
583	0.45868550402056707
585	0.6849914780344335
587	0.5941571941368653
588	0.327635556039298
592	0.3246029771857938
596	0.42836254760549486
597	0.29780893343408854
603	0.327635556039298
609	0.8568448189418413
612	0.29986875482993164
614	0.327635556039298
615	0.5662527673569333
618	0.3612914928794089
619	0.33701196966310193
620	0.2960952275942327
625	0.42549622208865406
626	0.3441786057763828
627	0.6193882630783908
631	0.32386297723463686
632	0.41783734399434513
634	0.2914359718872989
635	0.34671374966932533
638	0.6173942819269613
642	0.2914359718872989
643	0.5291531392862157
644	0.28694080690974
646	0.3270498957322936
647	0.43895297136839695
648	0.32573848793324756
650	0.3270498957322936
652	0.32909367571577297
653	0.3267971116347418
654	0.32271504036796345
655	0.47377206003419564
656	0.3270498957322936
657	0.32792479942390673
658	0.34671374966932533
666	0.34671374966932533
669	0.44563257439197335
671	0.44563257439197335
672	0.33701196966310193
674	0.29780893343408854
676	0.327635556039298
678	0.6167364500978734
680	0.3279681249884556
681	0.6143777560809138
683	0.25431159150023996
686	0.25483989022661147
688	0.3266703778901288
693	0.3245084441157854
694	0.4013624658985032
695	0.3486698061185899
698	0.7166052988655682
700	0.9431765879804759
701	0.4002750383990625
704	0.2729303512623509
706	0.3486698061185899
708	0.8527505289860121
710	0.4990366449912513
712	0.44563257439197335
713	0.333104837378375
715	0.3261174474925476
718	0.3565446225034858
720	0.4605327598399467
722	0.34671374966932533
724	0.4503246767268212
725	0.32996715774996516
726	0.21958053957685625
727	0.32644922365122
728	0.33921195550996874
731	0.3696573518467959
